,VEHICLE_PICTURE,OVERALL_STARS,OVERALL_FRNT_STARS,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_FOOT_NOTES_DRIV,FRNT_FOOT_NOTES_PASS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_CRASH_PICTURE,FRNT_CRASH_VIDEO,OVERALL_SIDE_STARS,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_FOOT_NOTES_DRIV,SIDE_FOOT_NOTES_PASS,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_CRASH_PICTURE,SIDE_CRASH_VIDEO,ROLLOVER_STARS,ROLLOVER_STARS_2,ROLLOVER_POSSIBILITY,ROLLOVER_POSSIBILITY_2,ROLL_FOOT_NOTES,ROLL_SAFETY_CONCERN,SIDE_POLE_STARS,POLE_FOOT_NOTES,POLE_SAFETY_CONCERN,SIDE_POLE_PICTURE,SIDE_POLE_VIDEO,NHTSA_ESC,NHTSA_FRNT_COLLISION_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_BACKUP_CAMERA,COMPLAINTS_COUNT,RECALLS_COUNT,INVESTIGATIONS_COUNT,MODEL_YR,MAKE,MODEL,MMY,VEHICLE_ID
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10049P085.jpg,4,4,4,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10049P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10049C021.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10035P106.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10035C013.wmv,4,Not Rated,0.198,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v10036P074.JPG,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v10036C013.wmv,,,,,0,0,0,2018,NISSAN,TITAN,2018 Nissan Titan Crew Cab RWD,12697
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.198,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN,2018 Nissan Titan King Cab AWD,12695
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.198,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN,2018 Nissan Titan King Cab RWD,12696
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.198,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN,2018 Nissan Titan Single Cab AWD,12693
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.198,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN,2018 Nissan Titan Single Cab RWD,12694
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN XD,2018 Nissan Titan XD Crew Cab AWD,12692
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN XD,2018 Nissan Titan XD Crew Cab RWD,12691
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN XD,2018 Nissan Titan XD King Cab AWD,12690
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN XD,2018 Nissan Titan XD King Cab RWD,12689
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN XD,2018 Nissan Titan XD Single Cab AWD,12687
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,TITAN XD,2018 Nissan Titan XD Single Cab RWD,12688
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09511P095.jpg,Not Rated,4,4,3,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09511P096.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09511C021.wmv,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.143,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,VERSA,2018 Nissan Versa 4 DR FWD,12612
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09757P085.jpg,Not Rated,3,4,2,Frontal Ratings do not apply to the SR trim line,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v09757P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v09757C021.wmv,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.147,0,,,Not Rated,,,,,,,,,0,0,0,2018,NISSAN,VERSA NOTE,2018 Nissan Versa Note 5 HB FWD,12613
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,718 BOXSTER,2018 Porsche 718 Boxster C RWD,12707
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,718 BOXSTER S,2018 Porsche 718 Boxster S C RWD,12708
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,718 CAYMAN,2018 Porsche 718 Cayman 3 HB RWD,12705
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,718 CAYMAN S,2018 Porsche 718 Cayman S 3 HB RWD,12706
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA,2018 Porsche 911 Carrera 2 DR RWD,12709
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA 4,2018 Porsche 911 Carrera 4 2 DR AWD,12715
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA 4 CABRIOLET,2018 Porsche 911 Carrera 4 Cabriolet C AWD,12723
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA 4 GTS,2018 Porsche 911 Carrera 4 GTS 2 DR AWD,12718
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA 4 GTS CABRIOLET,2018 Porsche 911 Carrera 4 GTS Cabriolet C AWD,12726
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA 4S,2018 Porsche 911 Carrera 4S 2 DR AWD,12716
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA 4S CABRIOLET,2018 Porsche 911 Carrera 4S Cabriolet C AWD,12724
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA CABRIOLET,2018 Porsche 911 Carrera Cabriolet C RWD,12712
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA GTS,2018 Porsche 911 Carrera GTS 2 DR RWD,12711
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA GTS CABRIOLET,2018 Porsche 911 Carrera GTS Cabriolet C RWD,12714
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA S,2018 Porsche 911 Carrera S 2 DR RWD,12710
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 CARRERA S CABRIOLET,2018 Porsche 911 Carrera S Cabriolet C RWD,12713
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 GT3,2018 Porsche 911 GT3 2 DR RWD,12728
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 TARGA 4,2018 Porsche 911 Targa 4 2 DR AWD,12720
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 TARGA 4 GTS,2018 Porsche 911 Targa 4 GTS 2 DR AWD,12722
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 TARGA 4S,2018 Porsche 911 Targa 4S 2 DR AWD,12721
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 TURBO,2018 Porsche 911 Turbo 2 DR AWD,12717
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 TURBO CABRIOLET,2018 Porsche 911 Turbo Cabriolet C AWD,12725
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 TURBO S,2018 Porsche 911 Turbo S 2 DR AWD,12719
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,911 TURBO S CABRIOLET,2018 Porsche 911 Turbo S Cabriolet C AWD,12727
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,CAYENNE,2018 Porsche Cayenne SUV AWD,12729
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,CAYENNE GTS,2018 Porsche Cayenne GTS SUV AWD,12733
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,CAYENNE PLATINUM,2018 Porsche Cayenne Platinum SUV AWD,12735
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,CAYENNE S,2018 Porsche Cayenne S SUV AWD,12730
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,CAYENNE S E-HYBRID,2018 Porsche Cayenne S E-Hybrid SUV AWD,12731
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,CAYENNE S E-HYBRID PLATINUM,2018 Porsche Cayenne S E-Hybrid Platinum SUV AWD,12736
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,CAYENNE TURBO,2018 Porsche Cayenne Turbo SUV AWD,12732
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,CAYENNE TURBO S,2018 Porsche Cayenne Turbo S SUV AWD,12734
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,MACAN GTS,2018 Porsche Macan GTS SUV AWD,12740
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,MACAN S,2018 Porsche Macan S SUV AWD,12738
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,MACAN TURBO,2018 Porsche Macan Turbo SUV AWD,12739
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,MACAN TURBO WITH PERFORMANCE,2018 Porsche Macan Turbo With Performance SUV AWD,12741
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA,2018 Porsche Panamera 5 HB RWD,12742
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4,2018 Porsche Panamera 4 5 HB AWD,12743
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4 E-HYBRID,2018 Porsche Panamera 4 E-Hybrid 5 HB AWD,12744
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4 E-HYBRID EXECUTIVE,2018 Porsche Panamera 4 E-Hybrid Executive 5 HB AWD,12749
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4 E-HYBRID SPORT TURISMO,2018 Porsche Panamera 4 E-Hybrid Sport Turismo 5 HB AWD,12754
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4 EXECUTIVE,2018 Porsche Panamera 4 Executive 5 HB AWD,12748
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4 SPORT TURISMO,2018 Porsche Panamera 4 Sport Turismo 5 HB AWD,12753
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4S,2018 Porsche Panamera 4S 5 HB AWD,12745
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4S EXECUTIVE,2018 Porsche Panamera 4S Executive 5 HB AWD,12750
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA 4S SPORT TURISMO,2018 Porsche Panamera 4S Turismo 5 HB AWD,12755
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA TURBO,2018 Porsche Panamera Turbo 5 HB AWD,12746
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA TURBO EXECUTIVE,2018 Porsche Panamera Turbo Executive 5 HB AWD,12751
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA TURBO S E-HYBRID,2018 Porsche Panamera Turbo S E-Hybrid 5 HB AWD,12747
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA TURBO S E-HYBRID EXECUTIVE,2018 Porsche Panamera Turbo S E-Hybrid Executive 5 HB AWD,12752
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA TURBO S E-HYBRID SPORT TURISMO,2018 Porsche Panamera Turbo S E-HybridSport Turismo 5 HB AWD,12757
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,0.0,0,,,Not Rated,,,,,,,,,0,0,0,2018,PORSCHE,PANAMERA TURBO SPORT TURISMO,2018 Porsche Panamera Turbo Sport Turismo 5 HB AWD,12756
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07592P080.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07592P081.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07592C001.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08065P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08065C013.wmv,4,Not Rated,0.198,0,,,4,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08067P070.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08067C013.wmv,,,,,0,0,0,2018,RAM,1500,2018 Ram 1500 Crew PU/CC 2WD,12433
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07592P080.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07592P081.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07592C001.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08065P104.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08065C013.wmv,3,Not Rated,0.219,0,,,4,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08067P070.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08067C013.wmv,,,,,0,0,0,2018,RAM,1500,2018 Ram 1500 Crew PU/CC 4WD,12432
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07527P081.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07527P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07527C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08074P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08074C013.wmv,4,Not Rated,0.198,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08076P071.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08076C012.wmv,,,,,0,0,0,2018,RAM,1500,2018 Ram 1500 Quad PU/EC 2WD,12431
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07527P081.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v07527P080.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v07527C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08074P105.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08074C013.wmv,3,Not Rated,0.219,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08076P071.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08076C012.wmv,,,,,0,0,0,2018,RAM,1500,2018 Ram 1500 Quad PU/EC 4WD,12430
0,,4,4,4,4,,,,,,,5,5,Not Rated,,,,,,,4,Not Rated,0.198,0,,,5,,,,,,,,,0,0,0,2018,RAM,1500,2018 Ram 1500 Regular PU/RC 2WD,12435
0,,4,4,4,4,,,,,,,5,5,Not Rated,,,,,,,3,Not Rated,0.219,0,,,5,,,,,,,,,0,0,0,2018,RAM,1500,2018 Ram 1500 Regular PU/RC 4WD,12434
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08480P087.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08480P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08480C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08472P111.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08472C012.wmv,4,Not Rated,0.155,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08479P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08479C012.wmv,,,,,0,0,0,2018,RAM,2500,2018 Ram 2500 Crew PU/CC 2WD,12437
0,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08480P087.jpg,4,4,4,4,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08480P086.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08480C016.wmv,5,5,5,,,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08472P111.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08472C012.wmv,3,Not Rated,0.237,0,,,5,,,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/images/2018/v08479P072.jpg,http://www.safercar.gov/staticfiles/DOT/safercar/ncapmedia/movies/2018/v08479C012.wmv,,,,,0,0,0,2018,RAM,2500,2018 Ram 2500 Crew PU/CC 4WD,12436
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.155,0,,,Not Rated,,,,,,,,,0,0,0,2018,RAM,2500,2018 Ram 2500 Mega PU/EC 2WD,12440
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,3,Not Rated,0.237,0,,,Not Rated,,,,,,,,,0,0,0,2018,RAM,2500,2018 Ram 2500 Mega PU/EC 4WD,12441
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,4,Not Rated,0.155,0,,,Not Rated,,,,,,,,,0,0,0,2018,RAM,2500,2018 Ram 2500 Regular PU/RC 2WD,12438
0,,Not Rated,Not Rated,Not Rated,Not Rated,,,,,,,Not Rated,Not Rated,Not Rated,,,,,,,3,Not Rated,0.237,0,,,Not Rated,,,,,,,,,0,0,0,2018,RAM,2500,2018 Ram 2500 Regular PU/RC 4WD,12439
